video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
6Y5Ad3Mg068,"['Fowl', 'Cluck', 'Chicken, rooster']",Animal,0.34641838,Bird,0.2973414,Wild animals,0.2830368,"Bird vocalization, bird call, bird song",0.2634786,"Chirp, tweet",0.23125575
GkStiQ3hR5g,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",Animal,0.5065118,"Livestock, farm animals, working animals",0.29705033,Fowl,0.24979833,"Chicken, rooster",0.21366572,Wild animals,0.16650376
awQP-69K3rY,"['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster', 'Livestock, farm animals, working animals']",Animal,0.7383314,"Livestock, farm animals, working animals",0.5853762,"Chicken, rooster",0.56993616,Fowl,0.56327456,"Crowing, cock-a-doodle-doo",0.33642277
qIVmvxv7Yi8,"['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster', 'Livestock, farm animals, working animals']",Animal,0.8201889,"Livestock, farm animals, working animals",0.4785281,Fowl,0.46740294,"Chicken, rooster",0.4264852,Bird,0.37307447
Oq0gZiJxP5Q,"['Fowl', 'Honk', 'Goose']",Animal,0.21757764,"Livestock, farm animals, working animals",0.19464205,Fowl,0.17245436,Duck,0.16785581,Speech,0.16264288
JsxLvhJ4P6w,"['Fowl', 'Crowing, cock-a-doodle-doo']","Livestock, farm animals, working animals",0.59274983,Fowl,0.5530425,Animal,0.5360588,"Chicken, rooster",0.52111715,"Crowing, cock-a-doodle-doo",0.4322799
Zbz0xb0BYSk,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster']",Animal,0.6100177,"Livestock, farm animals, working animals",0.5194419,"Chicken, rooster",0.5177405,Fowl,0.5123526,"Crowing, cock-a-doodle-doo",0.39880303
DkJ6OScQshI,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster']",Animal,0.8494322,"Livestock, farm animals, working animals",0.6619024,Fowl,0.64094126,"Chicken, rooster",0.57590556,Bird,0.33847457
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
ygTa1mOTSo0,"['Fowl', 'Goose']",Animal,0.39639264,Wild animals,0.24690703,Bird,0.22181106,"Bird vocalization, bird call, bird song",0.13357699,"Outside, rural or natural",0.123762034
TDNnNmgqhNI,"['Turkey', 'Fowl', 'Gobble']",Speech,0.59704316,"Outside, urban or manmade",0.026453998,Screaming,0.018268619,"Hubbub, speech noise, speech babble",0.014612694,Whoop,0.012763712
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
7EgbS-lbHWY,"['Fowl', 'Cluck', 'Chicken, rooster']",Animal,0.8203383,"Livestock, farm animals, working animals",0.73776865,Fowl,0.6738971,"Chicken, rooster",0.6340818,Cluck,0.33049375
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
jLtZk7lKmjk,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",Animal,0.27899584,"Livestock, farm animals, working animals",0.19005235,Fowl,0.17856799,"Chicken, rooster",0.17068958,Wild animals,0.10890418
ITYq5xoDGK0,"['Fowl', 'Cluck', 'Chicken, rooster']",Music,0.8507307,House music,0.15382564,Electronic music,0.12949724,Dance music,0.05790495,Disco,0.051043432
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
eUZdeewHwhw,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster']",Speech,0.66585624,Animal,0.17514308,"Livestock, farm animals, working animals",0.14724801,Fowl,0.1423013,"Chicken, rooster",0.13931231
4NBN36NCT-8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.20289703,"Inside, small room",0.1544816,"Livestock, farm animals, working animals",0.10622497,Silence,0.08112918,"Rodents, rats, mice",0.072882816
4NBN36NCT-8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.20289703,"Inside, small room",0.1544816,"Livestock, farm animals, working animals",0.10622497,Silence,0.08112918,"Rodents, rats, mice",0.072882816
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
qIVmvxv7Yi8,"['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster', 'Livestock, farm animals, working animals']",Animal,0.8201889,"Livestock, farm animals, working animals",0.4785281,Fowl,0.46740294,"Chicken, rooster",0.4264852,Bird,0.37307447
6Y5Ad3Mg068,"['Fowl', 'Cluck', 'Chicken, rooster']",Animal,0.34641838,Bird,0.2973414,Wild animals,0.2830368,"Bird vocalization, bird call, bird song",0.2634786,"Chirp, tweet",0.23125575
U_mKoVq3kbE,"['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Honk', 'Goose']",Speech,0.42205662,Animal,0.19032416,Dog,0.10426106,"Livestock, farm animals, working animals",0.099369615,Duck,0.09228953
q81ptFSA4mk,"['Fowl', 'Honk', 'Goose']",Speech,0.33522713,Vehicle,0.05028677,Boom,0.046402045,Motor vehicle (road),0.037491165,Car,0.03494932
8hT_Cg551_0,"['Fowl', 'Honk', 'Goose']",Animal,0.26818934,Speech,0.18361631,"Livestock, farm animals, working animals",0.1212695,Fowl,0.11888595,Duck,0.11781205
GkStiQ3hR5g,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",Animal,0.5065118,"Livestock, farm animals, working animals",0.29705033,Fowl,0.24979833,"Chicken, rooster",0.21366572,Wild animals,0.16650376
lqWv4X8OhkA,"['Fowl', 'Honk', 'Goose']",Animal,0.45379648,"Livestock, farm animals, working animals",0.23210487,Dog,0.21752235,"Domestic animals, pets",0.21297991,Speech,0.20842528
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
QO00gXws7ak,"['Fowl', 'Honk', 'Goose']",Speech,0.3545795,Fowl,0.13282813,Animal,0.13171291,"Livestock, farm animals, working animals",0.12558194,Goose,0.122558415
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
00z0M1DJyAw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.7711413,Wild animals,0.42196092,Bird,0.38617265,"Livestock, farm animals, working animals",0.25569123,Fowl,0.24224102
q81ptFSA4mk,"['Fowl', 'Honk', 'Goose']",Speech,0.33522713,Vehicle,0.05028677,Boom,0.046402045,Motor vehicle (road),0.037491165,Car,0.03494932
LF9q44DJgxY,"['Fowl', 'Goose']",Duck,0.6552596,Fowl,0.64290154,"Livestock, farm animals, working animals",0.62864125,Animal,0.6257808,Goose,0.49024215
jaQ48brABIk,"['Fowl', 'Honk', 'Goose']",Speech,0.48246083,Animal,0.059582017,"Livestock, farm animals, working animals",0.05801508,Fowl,0.04999643,Turkey,0.048185505
9db_3io8-fE,"['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",Animal,0.62807274,"Livestock, farm animals, working animals",0.49277267,Fowl,0.48235455,"Chicken, rooster",0.39800996,"Crowing, cock-a-doodle-doo",0.35679004
WpZnqqaDr1A,"['Fowl', 'Honk', 'Goose']",Speech,0.24293521,Water,0.10905073,"Pigeon, dove",0.086629644,Explosion,0.08623919,Rain,0.08042002
cbmaM2VhdAU,"['Fowl', 'Honk', 'Goose']",Goose,0.73214185,"Livestock, farm animals, working animals",0.7275114,Duck,0.7192346,Fowl,0.7189995,Animal,0.7065838
eUZdeewHwhw,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster']",Speech,0.66585624,Animal,0.17514308,"Livestock, farm animals, working animals",0.14724801,Fowl,0.1423013,"Chicken, rooster",0.13931231
NcIR-UiXJI0,"['Fowl', 'Crowing, cock-a-doodle-doo', 'Cluck', 'Chicken, rooster']",Animal,0.6901815,Wild animals,0.39267322,Bird,0.38573748,"Chicken, rooster",0.30748838,Fowl,0.30665553
vw_q2SV_YOY,"['Turkey', 'Fowl', 'Gobble']","Outside, rural or natural",0.2400858,Animal,0.20065263,"Livestock, farm animals, working animals",0.11187847,"Walk, footsteps",0.1044392,Fowl,0.06304203
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
FjRjHKz1kU0,"['Turkey', 'Fowl', 'Gobble']",Speech,0.39719042,Animal,0.3460519,"Livestock, farm animals, working animals",0.30003062,Fowl,0.29622686,Goose,0.14224364
g_p6sqfaXHM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5853671,"Livestock, farm animals, working animals",0.32374018,Fowl,0.3189438,Turkey,0.2132254,Gobble,0.17885141
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
N68rDUSvx9Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.45510596,Turkey,0.39268857,Fowl,0.38197142,Gobble,0.38015273,"Livestock, farm animals, working animals",0.37439147
m66t_j137lw,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.59363574,Animal,0.17827883,"Domestic animals, pets",0.11937704,Dog,0.1087213,Whimper (dog),0.03954607
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
UBw5ujeODmE,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.27135476,"Livestock, farm animals, working animals",0.15579352,Fowl,0.14263482,Snake,0.13581653,Turkey,0.10967114
m66t_j137lw,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.59363574,Animal,0.17827883,"Domestic animals, pets",0.11937704,Dog,0.1087213,Whimper (dog),0.03954607
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
Ih7sLCzExYU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']","Outside, rural or natural",0.22849648,Animal,0.20171675,Wild animals,0.17392261,Insect,0.16455553,Cricket,0.16088521
cdhpPQr5xnU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.727703,Gobble,0.7027894,Fowl,0.70094717,Animal,0.6934275,"Livestock, farm animals, working animals",0.68260634
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
SYEmTschjRg,"['Turkey', 'Fowl', 'Gobble']",Music,0.59991467,Speech,0.08535732,Rapping,0.028729474,Turkey,0.023420462,Hip hop music,0.020181643
cdhpPQr5xnU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.727703,Gobble,0.7027894,Fowl,0.70094717,Animal,0.6934275,"Livestock, farm animals, working animals",0.68260634
H9nKSRtcxiY,"['Turkey', 'Fowl', 'Gobble']",Animal,0.61360246,Turkey,0.4907899,"Livestock, farm animals, working animals",0.45848235,Fowl,0.45836085,Gobble,0.44725984
SVoLykPMwAs,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.4575726,Turkey,0.43741202,Gobble,0.36110628,Fowl,0.27966893,"Livestock, farm animals, working animals",0.27939892
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
80Lqw4-iQXI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29526755,"Livestock, farm animals, working animals",0.2117734,Fowl,0.20946853,Speech,0.17147547,Turkey,0.101482175
d5qR0aff0Kk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.5638576,Turkey,0.11385174,"Livestock, farm animals, working animals",0.1093001,Fowl,0.10481672,Gobble,0.10362722
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
xfGXhVboW9U,"['Turkey', 'Fowl', 'Gobble']",Animal,0.50127864,"Livestock, farm animals, working animals",0.3725244,Fowl,0.34768367,Turkey,0.23665985,Gobble,0.20680216
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
Au8g9kAlrLQ,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.79428834,Percussion,0.19825521,Drum,0.13893642,Musical instrument,0.13363291,Drum kit,0.086825326
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
J-xh_0p3m0s,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3463375,"Livestock, farm animals, working animals",0.32456866,Fowl,0.32175675,Turkey,0.32129574,Gobble,0.27126962
7uifiqanNoM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.378007,Speech,0.20467095,Bird,0.18831676,Wild animals,0.18765827,"Livestock, farm animals, working animals",0.1359838
d5qR0aff0Kk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.5638576,Turkey,0.11385174,"Livestock, farm animals, working animals",0.1093001,Fowl,0.10481672,Gobble,0.10362722
7JqR7JlgRlE,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.540055,Fowl,0.3279211,"Livestock, farm animals, working animals",0.31298572,Turkey,0.31203967,Gobble,0.2834581
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
TDNnNmgqhNI,"['Turkey', 'Fowl', 'Gobble']",Speech,0.59704316,"Outside, urban or manmade",0.026453998,Screaming,0.018268619,"Hubbub, speech noise, speech babble",0.014612694,Whoop,0.012763712
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
00z0M1DJyAw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.7711413,Wild animals,0.42196092,Bird,0.38617265,"Livestock, farm animals, working animals",0.25569123,Fowl,0.24224102
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
cdhpPQr5xnU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.727703,Gobble,0.7027894,Fowl,0.70094717,Animal,0.6934275,"Livestock, farm animals, working animals",0.68260634
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
Ih7sLCzExYU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']","Outside, rural or natural",0.22849648,Animal,0.20171675,Wild animals,0.17392261,Insect,0.16455553,Cricket,0.16088521
xfGXhVboW9U,"['Turkey', 'Fowl', 'Gobble']",Animal,0.50127864,"Livestock, farm animals, working animals",0.3725244,Fowl,0.34768367,Turkey,0.23665985,Gobble,0.20680216
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
J-xh_0p3m0s,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3463375,"Livestock, farm animals, working animals",0.32456866,Fowl,0.32175675,Turkey,0.32129574,Gobble,0.27126962
MMUQckEa_ME,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']","Livestock, farm animals, working animals",0.38116962,Animal,0.37183493,Fowl,0.33439636,Goose,0.19635293,Duck,0.19467595
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
4NBN36NCT-8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.20289703,"Inside, small room",0.1544816,"Livestock, farm animals, working animals",0.10622497,Silence,0.08112918,"Rodents, rats, mice",0.072882816
N68rDUSvx9Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.45510596,Turkey,0.39268857,Fowl,0.38197142,Gobble,0.38015273,"Livestock, farm animals, working animals",0.37439147
HrxB8DnUHLs,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.74362564,Gobble,0.7051653,Fowl,0.6955809,Animal,0.69098586,"Livestock, farm animals, working animals",0.6756374
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
00z0M1DJyAw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.7711413,Wild animals,0.42196092,Bird,0.38617265,"Livestock, farm animals, working animals",0.25569123,Fowl,0.24224102
muQm_S77_E0,"['Turkey', 'Fowl', 'Gobble']",Animal,0.8515147,Turkey,0.84579754,Gobble,0.79302585,"Livestock, farm animals, working animals",0.69279635,Fowl,0.6914023
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
m66t_j137lw,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.59363574,Animal,0.17827883,"Domestic animals, pets",0.11937704,Dog,0.1087213,Whimper (dog),0.03954607
9R4qwSl7u2A,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3279173,"Livestock, farm animals, working animals",0.18893996,Fowl,0.18729392,Turkey,0.14385816,Wild animals,0.14228882
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
MVDR9JeJA6o,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.46568218,"Domestic animals, pets",0.2182472,Dog,0.1861181,Rustle,0.16988373,Pink noise,0.14701864
I1NE3H6soBU,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Animal,0.69017637,"Livestock, farm animals, working animals",0.5632117,Fowl,0.52118737,"Chicken, rooster",0.35571724,Cluck,0.19784686
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
nVpU4g6jWu8,"['Turkey', 'Fowl', 'Gobble']",Speech,0.27765185,Laughter,0.17889585,"Inside, small room",0.06433861,Giggle,0.061739527,Snicker,0.049389195
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
