video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
z7QdfsabSCo,"['Fowl', 'Honk', 'Goose']",Speech,0.95706975,"Inside, small room",0.009993127,"Narration, monologue",0.0056144805,Music,0.0043970016,Speech synthesizer,0.00096501445
muxjFOPvR1I,"['Fowl', 'Water tap, faucet', 'Bathtub (filling or washing)', 'Cluck', 'Water', 'Chicken, rooster']",Water,0.52752596,Liquid,0.34071755,"Water tap, faucet",0.3325605,Fill (with liquid),0.23203143,Pour,0.19130784
gfVNNXPbkW8,"['Fowl', 'Honk', 'Goose']",Animal,0.2193749,Goose,0.21655336,Fowl,0.21097605,Honk,0.20914476,"Livestock, farm animals, working animals",0.20820531
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
MVDR9JeJA6o,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.46568218,"Domestic animals, pets",0.2182472,Dog,0.1861181,Rustle,0.16988373,Pink noise,0.14701864
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
lLdaRlWf2GU,"['Turkey', 'Fowl', 'Gobble']",Speech,0.5386914,Animal,0.062077135,"Outside, rural or natural",0.042470194,Stream,0.03880172,Fowl,0.026603404
TDNnNmgqhNI,"['Turkey', 'Fowl', 'Gobble']",Speech,0.59704316,"Outside, urban or manmade",0.026453998,Screaming,0.018268619,"Hubbub, speech noise, speech babble",0.014612694,Whoop,0.012763712
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
muQm_S77_E0,"['Turkey', 'Fowl', 'Gobble']",Animal,0.8515147,Turkey,0.84579754,Gobble,0.79302585,"Livestock, farm animals, working animals",0.69279635,Fowl,0.6914023
00z0M1DJyAw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.7711413,Wild animals,0.42196092,Bird,0.38617265,"Livestock, farm animals, working animals",0.25569123,Fowl,0.24224102
m66t_j137lw,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.59363574,Animal,0.17827883,"Domestic animals, pets",0.11937704,Dog,0.1087213,Whimper (dog),0.03954607
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
ScNLWuogqpI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5909197,Fowl,0.46696147,"Livestock, farm animals, working animals",0.45475817,Turkey,0.36261526,Gobble,0.2851123
vw_q2SV_YOY,"['Turkey', 'Fowl', 'Gobble']","Outside, rural or natural",0.2400858,Animal,0.20065263,"Livestock, farm animals, working animals",0.11187847,"Walk, footsteps",0.1044392,Fowl,0.06304203
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
sK4PNV9RcR8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.4952361,Turkey,0.21602854,Fowl,0.20820327,"Livestock, farm animals, working animals",0.20698185,Animal,0.20674029
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
SVoLykPMwAs,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.4575726,Turkey,0.43741202,Gobble,0.36110628,Fowl,0.27966893,"Livestock, farm animals, working animals",0.27939892
vw_q2SV_YOY,"['Turkey', 'Fowl', 'Gobble']","Outside, rural or natural",0.2400858,Animal,0.20065263,"Livestock, farm animals, working animals",0.11187847,"Walk, footsteps",0.1044392,Fowl,0.06304203
LIluVun_dJk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.75185823,Bird,0.35848874,Wild animals,0.3544173,"Livestock, farm animals, working animals",0.33427694,Fowl,0.2724977
MVDR9JeJA6o,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.46568218,"Domestic animals, pets",0.2182472,Dog,0.1861181,Rustle,0.16988373,Pink noise,0.14701864
N68rDUSvx9Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.45510596,Turkey,0.39268857,Fowl,0.38197142,Gobble,0.38015273,"Livestock, farm animals, working animals",0.37439147
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
LIluVun_dJk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.75185823,Bird,0.35848874,Wild animals,0.3544173,"Livestock, farm animals, working animals",0.33427694,Fowl,0.2724977
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
cdhpPQr5xnU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.727703,Gobble,0.7027894,Fowl,0.70094717,Animal,0.6934275,"Livestock, farm animals, working animals",0.68260634
80Lqw4-iQXI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29526755,"Livestock, farm animals, working animals",0.2117734,Fowl,0.20946853,Speech,0.17147547,Turkey,0.101482175
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
MMUQckEa_ME,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']","Livestock, farm animals, working animals",0.38116962,Animal,0.37183493,Fowl,0.33439636,Goose,0.19635293,Duck,0.19467595
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
aWgRtDIA2U4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.3715654,"Livestock, farm animals, working animals",0.31797844,Fowl,0.30897883,Turkey,0.3037381,Gobble,0.29987177
H9nKSRtcxiY,"['Turkey', 'Fowl', 'Gobble']",Animal,0.61360246,Turkey,0.4907899,"Livestock, farm animals, working animals",0.45848235,Fowl,0.45836085,Gobble,0.44725984
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
nVpU4g6jWu8,"['Turkey', 'Fowl', 'Gobble']",Speech,0.27765185,Laughter,0.17889585,"Inside, small room",0.06433861,Giggle,0.061739527,Snicker,0.049389195
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
muQm_S77_E0,"['Turkey', 'Fowl', 'Gobble']",Animal,0.8515147,Turkey,0.84579754,Gobble,0.79302585,"Livestock, farm animals, working animals",0.69279635,Fowl,0.6914023
cdhpPQr5xnU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.727703,Gobble,0.7027894,Fowl,0.70094717,Animal,0.6934275,"Livestock, farm animals, working animals",0.68260634
WdGkP2ID5S4,"['Turkey', 'Fowl', 'Gobble']",Speech,0.38823694,Animal,0.26055515,"Livestock, farm animals, working animals",0.12785147,Wild animals,0.11328417,Fowl,0.10801075
lLdaRlWf2GU,"['Turkey', 'Fowl', 'Gobble']",Speech,0.5386914,Animal,0.062077135,"Outside, rural or natural",0.042470194,Stream,0.03880172,Fowl,0.026603404
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
4NBN36NCT-8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.20289703,"Inside, small room",0.1544816,"Livestock, farm animals, working animals",0.10622497,Silence,0.08112918,"Rodents, rats, mice",0.072882816
LIluVun_dJk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.75185823,Bird,0.35848874,Wild animals,0.3544173,"Livestock, farm animals, working animals",0.33427694,Fowl,0.2724977
lLdaRlWf2GU,"['Turkey', 'Fowl', 'Gobble']",Speech,0.5386914,Animal,0.062077135,"Outside, rural or natural",0.042470194,Stream,0.03880172,Fowl,0.026603404
aWgRtDIA2U4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.3715654,"Livestock, farm animals, working animals",0.31797844,Fowl,0.30897883,Turkey,0.3037381,Gobble,0.29987177
Ih7sLCzExYU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']","Outside, rural or natural",0.22849648,Animal,0.20171675,Wild animals,0.17392261,Insect,0.16455553,Cricket,0.16088521
4jDqaqqvLVQ,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Speech,0.17555954,Animal,0.11318686,"Livestock, farm animals, working animals",0.09980239,"Outside, rural or natural",0.08042517,Fowl,0.06062116
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
FjRjHKz1kU0,"['Turkey', 'Fowl', 'Gobble']",Speech,0.39719042,Animal,0.3460519,"Livestock, farm animals, working animals",0.30003062,Fowl,0.29622686,Goose,0.14224364
LIluVun_dJk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.75185823,Bird,0.35848874,Wild animals,0.3544173,"Livestock, farm animals, working animals",0.33427694,Fowl,0.2724977
SFMXcbyHbF0,"['Turkey', 'Fowl', 'Gobble']",Speech,0.36353925,"Crying, sobbing",0.09442641,"Baby cry, infant cry",0.08149271,Laughter,0.07308972,"Livestock, farm animals, working animals",0.04811213
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
N68rDUSvx9Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.45510596,Turkey,0.39268857,Fowl,0.38197142,Gobble,0.38015273,"Livestock, farm animals, working animals",0.37439147
g_p6sqfaXHM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5853671,"Livestock, farm animals, working animals",0.32374018,Fowl,0.3189438,Turkey,0.2132254,Gobble,0.17885141
nVpU4g6jWu8,"['Turkey', 'Fowl', 'Gobble']",Speech,0.27765185,Laughter,0.17889585,"Inside, small room",0.06433861,Giggle,0.061739527,Snicker,0.049389195
H9nKSRtcxiY,"['Turkey', 'Fowl', 'Gobble']",Animal,0.61360246,Turkey,0.4907899,"Livestock, farm animals, working animals",0.45848235,Fowl,0.45836085,Gobble,0.44725984
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
4jDqaqqvLVQ,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Speech,0.17555954,Animal,0.11318686,"Livestock, farm animals, working animals",0.09980239,"Outside, rural or natural",0.08042517,Fowl,0.06062116
SYEmTschjRg,"['Turkey', 'Fowl', 'Gobble']",Music,0.59991467,Speech,0.08535732,Rapping,0.028729474,Turkey,0.023420462,Hip hop music,0.020181643
ehxbLaJSGMM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.3240098,Animal,0.22866468,"Livestock, farm animals, working animals",0.1758347,Fowl,0.17224301,Turkey,0.116445206
FjRjHKz1kU0,"['Turkey', 'Fowl', 'Gobble']",Speech,0.39719042,Animal,0.3460519,"Livestock, farm animals, working animals",0.30003062,Fowl,0.29622686,Goose,0.14224364
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
MVDR9JeJA6o,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.46568218,"Domestic animals, pets",0.2182472,Dog,0.1861181,Rustle,0.16988373,Pink noise,0.14701864
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
cdhpPQr5xnU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.727703,Gobble,0.7027894,Fowl,0.70094717,Animal,0.6934275,"Livestock, farm animals, working animals",0.68260634
Au8g9kAlrLQ,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.79428834,Percussion,0.19825521,Drum,0.13893642,Musical instrument,0.13363291,Drum kit,0.086825326
WdGkP2ID5S4,"['Turkey', 'Fowl', 'Gobble']",Speech,0.38823694,Animal,0.26055515,"Livestock, farm animals, working animals",0.12785147,Wild animals,0.11328417,Fowl,0.10801075
9R4qwSl7u2A,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3279173,"Livestock, farm animals, working animals",0.18893996,Fowl,0.18729392,Turkey,0.14385816,Wild animals,0.14228882
aWgRtDIA2U4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.3715654,"Livestock, farm animals, working animals",0.31797844,Fowl,0.30897883,Turkey,0.3037381,Gobble,0.29987177
I1NE3H6soBU,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Animal,0.69017637,"Livestock, farm animals, working animals",0.5632117,Fowl,0.52118737,"Chicken, rooster",0.35571724,Cluck,0.19784686
sK4PNV9RcR8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.4952361,Turkey,0.21602854,Fowl,0.20820327,"Livestock, farm animals, working animals",0.20698185,Animal,0.20674029
J-xh_0p3m0s,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3463375,"Livestock, farm animals, working animals",0.32456866,Fowl,0.32175675,Turkey,0.32129574,Gobble,0.27126962
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
muQm_S77_E0,"['Turkey', 'Fowl', 'Gobble']",Animal,0.8515147,Turkey,0.84579754,Gobble,0.79302585,"Livestock, farm animals, working animals",0.69279635,Fowl,0.6914023
HrxB8DnUHLs,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Turkey,0.74362564,Gobble,0.7051653,Fowl,0.6955809,Animal,0.69098586,"Livestock, farm animals, working animals",0.6756374
7uifiqanNoM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.378007,Speech,0.20467095,Bird,0.18831676,Wild animals,0.18765827,"Livestock, farm animals, working animals",0.1359838
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
QDqBJwoQcNY,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.5379938,"Livestock, farm animals, working animals",0.3284867,Fowl,0.28632945,Bird,0.1803054,Wild animals,0.17387033
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
m66t_j137lw,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.59363574,Animal,0.17827883,"Domestic animals, pets",0.11937704,Dog,0.1087213,Whimper (dog),0.03954607
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
VxYQ_7maGQg,"['Turkey', 'Fowl', 'Gobble']",Speech,0.7120248,Turkey,0.10397178,Gobble,0.089836076,Fowl,0.08934592,"Livestock, farm animals, working animals",0.085824855
7uifiqanNoM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.378007,Speech,0.20467095,Bird,0.18831676,Wild animals,0.18765827,"Livestock, farm animals, working animals",0.1359838
8LwuZRyysMc,"['Mouse', 'Speech', 'Animal']",Speech,0.25825584,Water,0.2334048,Liquid,0.19898571,"Water tap, faucet",0.14188929,Fill (with liquid),0.11423369
T8jK1bELCfs,['Mouse'],Animal,0.10007527,"Inside, small room",0.096570596,Speech,0.081479646,"Domestic animals, pets",0.04912423,"Outside, rural or natural",0.044333614
DNwWLZCupMc,"['Mouse', 'Speech', 'Animal']",Speech,0.17976695,Silence,0.15186784,Animal,0.094661675,"Inside, small room",0.047718592,"Outside, rural or natural",0.047048472
wEfTlHOWgi0,"['Mouse', 'Speech']",Speech,0.48540673,"Inside, small room",0.05502808,Skateboard,0.053105105,Wood,0.021869417,Babbling,0.019819735
QkkZxpD9CZY,"['Mouse', 'Speech']",Speech,0.5559406,"Inside, small room",0.031505425,Toilet flush,0.029783893,Water,0.028912995,"Inside, large room or hall",0.028064013
O9sJ92Xn1jQ,"['Mouse', 'Speech']",Speech,0.36059016,Wind,0.12692162,"Outside, rural or natural",0.096535355,Wind noise (microphone),0.079916134,Clip-clop,0.065688804
cy8lehO7nqg,"['Mouse', 'Speech']",Speech,0.9066717,Turkey,0.044999167,Gobble,0.03814038,Animal,0.03506131,Fowl,0.032189663
XJ3VlCAIWQ0,"['Music', 'Mouse', 'Soundtrack music']",Music,0.5465038,Music for children,0.14631054,"Jingle, tinkle",0.07209934,Glockenspiel,0.048290957,Mallet percussion,0.03069796
ibCQVMd2SBM,"['Heavy metal', 'Music', 'Mouse', 'Progressive rock']",Music,0.87671185,Electronic music,0.012978241,Exciting music,0.01032483,Rock music,0.009276825,Drum kit,0.006991417
F09naomjaaM,"['Mouse', 'Speech']",Speech,0.33021542,"Inside, small room",0.21005526,Silence,0.09539869,"Inside, large room or hall",0.019024188,Animal,0.011949529
uSJV8H-8UxA,['Mouse'],Animal,0.65406126,"Livestock, farm animals, working animals",0.37019977,Fowl,0.32389373,"Chicken, rooster",0.29978034,Wild animals,0.22667496
VSxoWInFsIA,"['Electric shaver, electric razor', 'Mouse']",Tools,0.1543499,Power tool,0.14317723,Drill,0.13246757,Noise,0.10091187,Toothbrush,0.09982611
Wr5sFgqxLzQ,"['Singing', 'Music', 'Mouse', 'Song']",Music,0.659377,Percussion,0.051710982,Musical instrument,0.040431205,Singing,0.038719412,Mallet percussion,0.033027213
F09naomjaaM,"['Mouse', 'Speech']",Speech,0.33021542,"Inside, small room",0.21005526,Silence,0.09539869,"Inside, large room or hall",0.019024188,Animal,0.011949529
DCpWtyLjKmM,['Mouse'],"Inside, small room",0.1520438,Animal,0.11407312,Wild animals,0.050981186,Bicycle,0.046993077,"Rodents, rats, mice",0.04625203
T8jK1bELCfs,['Mouse'],Animal,0.10007527,"Inside, small room",0.096570596,Speech,0.081479646,"Domestic animals, pets",0.04912423,"Outside, rural or natural",0.044333614
e53eD7dpQi0,['Mouse'],Vehicle,0.51478934,Motor vehicle (road),0.11120868,Rail transport,0.07780705,Train,0.07362728,Truck,0.06583357
gYtyV6CyBko,['Mouse'],Wind,0.20431319,Rustle,0.19369212,Rustling leaves,0.14903933,Animal,0.11614753,"Outside, rural or natural",0.10595635
v8WXRJNOt5w,"['Mouse', 'Speech', 'Microwave oven']",Speech,0.18907464,Mechanical fan,0.11897193,"Inside, small room",0.118249536,Microwave oven,0.111918285,Mechanisms,0.08343116
v8WXRJNOt5w,"['Mouse', 'Speech', 'Microwave oven']",Speech,0.18907464,Mechanical fan,0.11897193,"Inside, small room",0.118249536,Microwave oven,0.111918285,Mechanisms,0.08343116
LA4CTzhrLu8,"['Mouse', 'Speech']",Speech,0.3730999,Screaming,0.15992586,Groan,0.09157218,"Inside, small room",0.03910642,Bellow,0.03730777
aOILI760kiM,['Mouse'],"Inside, small room",0.20862456,Animal,0.19040248,"Rodents, rats, mice",0.17532977,Patter,0.14112973,"Domestic animals, pets",0.08403507
0U9_6RyH3_M,['Mouse'],Animal,0.20216992,Wild animals,0.14013442,"Inside, small room",0.11995192,Bird,0.114393115,"Domestic animals, pets",0.08955027
q4yh2OFFGIo,"['Mouse', 'Speech']",Speech,0.8999521,"Inside, small room",0.016343867,Animal,0.016132172,Fowl,0.008442967,"Domestic animals, pets",0.007664047
ibCQVMd2SBM,"['Heavy metal', 'Music', 'Mouse', 'Progressive rock']",Music,0.87671185,Electronic music,0.012978241,Exciting music,0.01032483,Rock music,0.009276825,Drum kit,0.006991417
aOILI760kiM,['Mouse'],"Inside, small room",0.20862456,Animal,0.19040248,"Rodents, rats, mice",0.17532977,Patter,0.14112973,"Domestic animals, pets",0.08403507
q4yh2OFFGIo,"['Mouse', 'Speech']",Speech,0.8999521,"Inside, small room",0.016343867,Animal,0.016132172,Fowl,0.008442967,"Domestic animals, pets",0.007664047
XJ3VlCAIWQ0,"['Music', 'Mouse', 'Soundtrack music']",Music,0.5465038,Music for children,0.14631054,"Jingle, tinkle",0.07209934,Glockenspiel,0.048290957,Mallet percussion,0.03069796
