video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
N68rDUSvx9Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.45510596,Turkey,0.39268857,Fowl,0.38197142,Gobble,0.38015273,"Livestock, farm animals, working animals",0.37439147
4NBN36NCT-8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.20289703,"Inside, small room",0.1544816,"Livestock, farm animals, working animals",0.10622497,Silence,0.08112918,"Rodents, rats, mice",0.072882816
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
N68rDUSvx9Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.45510596,Turkey,0.39268857,Fowl,0.38197142,Gobble,0.38015273,"Livestock, farm animals, working animals",0.37439147
7uifiqanNoM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.378007,Speech,0.20467095,Bird,0.18831676,Wild animals,0.18765827,"Livestock, farm animals, working animals",0.1359838
JuzqJAPlb5w,"['Turkey', 'Fowl', 'Cluck', 'Gobble', 'Chicken, rooster']",Music,0.3694067,Speech,0.35181534,Turkey,0.103212275,Gobble,0.09816611,Animal,0.094745226
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
SFMXcbyHbF0,"['Turkey', 'Fowl', 'Gobble']",Speech,0.36353925,"Crying, sobbing",0.09442641,"Baby cry, infant cry",0.08149271,Laughter,0.07308972,"Livestock, farm animals, working animals",0.04811213
ScNLWuogqpI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5909197,Fowl,0.46696147,"Livestock, farm animals, working animals",0.45475817,Turkey,0.36261526,Gobble,0.2851123
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
g_p6sqfaXHM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5853671,"Livestock, farm animals, working animals",0.32374018,Fowl,0.3189438,Turkey,0.2132254,Gobble,0.17885141
7JqR7JlgRlE,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.540055,Fowl,0.3279211,"Livestock, farm animals, working animals",0.31298572,Turkey,0.31203967,Gobble,0.2834581
H9nKSRtcxiY,"['Turkey', 'Fowl', 'Gobble']",Animal,0.61360246,Turkey,0.4907899,"Livestock, farm animals, working animals",0.45848235,Fowl,0.45836085,Gobble,0.44725984
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
QDqBJwoQcNY,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.5379938,"Livestock, farm animals, working animals",0.3284867,Fowl,0.28632945,Bird,0.1803054,Wild animals,0.17387033
emARK6c6Snk,"['Turkey', 'Fowl', 'Gobble']",Animal,0.703116,Turkey,0.583077,"Livestock, farm animals, working animals",0.52558976,Gobble,0.5236033,Fowl,0.52042884
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
gQby3qzwwQw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.38013557,Wild animals,0.17347601,"Livestock, farm animals, working animals",0.13378648,"Inside, small room",0.12818177,Fowl,0.1248044
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
Ih7sLCzExYU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']","Outside, rural or natural",0.22849648,Animal,0.20171675,Wild animals,0.17392261,Insect,0.16455553,Cricket,0.16088521
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
Au8g9kAlrLQ,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.79428834,Percussion,0.19825521,Drum,0.13893642,Musical instrument,0.13363291,Drum kit,0.086825326
8VoDhx0Zsxc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.30369848,"Outside, rural or natural",0.15325856,Wild animals,0.13035792,Bird,0.113645,"Livestock, farm animals, working animals",0.09248197
sT0c3VFcq7g,"['Cat', 'Roar', 'Speech', 'Animal']",Animal,0.49933586,Cat,0.4838388,"Domestic animals, pets",0.47078672,Meow,0.37538713,Speech,0.27532068
sT0c3VFcq7g,"['Cat', 'Roar', 'Speech', 'Animal']",Animal,0.49933586,Cat,0.4838388,"Domestic animals, pets",0.47078672,Meow,0.37538713,Speech,0.27532068
HiM0cqYAV7Q,"['Wild animals', 'Roar', 'Squeal', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.8106017,Roar,0.7881065,Animal,0.7305295,Wild animals,0.6782944,Vehicle,0.08062522
HiM0cqYAV7Q,"['Wild animals', 'Roar', 'Squeal', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.8106017,Roar,0.7881065,Animal,0.7305295,Wild animals,0.6782944,Vehicle,0.08062522
BB3CCG8SD54,"['Roar', 'Speech', 'Growling', 'Animal']",Speech,0.31677997,"Roaring cats (lions, tigers)",0.2937037,Animal,0.26906866,Roar,0.26856437,Wild animals,0.19915015
JbPNmYKs7P0,"['Roar', None, 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.65382236,Roar,0.6396173,Animal,0.609349,Wild animals,0.588945,Silence,0.17018408
JbPNmYKs7P0,"['Roar', None, 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.65382236,Roar,0.6396173,Animal,0.609349,Wild animals,0.588945,Silence,0.17018408
Rp37k5_Eci0,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.6862981,Wild animals,0.5666088,"Roaring cats (lions, tigers)",0.5399157,Roar,0.5049408,Speech,0.13044964
U81BlyV26gw,"['Wild animals', 'Roar', 'Grunt', 'Animal']",Animal,0.53228784,"Livestock, farm animals, working animals",0.27574688,"Cattle, bovinae",0.26075748,Moo,0.26012376,"Roaring cats (lions, tigers)",0.1921652
aUfDxRelPHg,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.2897233,"Roaring cats (lions, tigers)",0.21378243,Roar,0.20355405,Wild animals,0.18987684,Vehicle,0.04672866
rsCQ1PIGcm0,"['Roar', 'Music']",Explosion,0.31184402,Machine gun,0.29667825,"Gunshot, gunfire",0.2623319,Animal,0.13186312,"Domestic animals, pets",0.11101873
iZmW9EYzHhI,"['Chewing, mastication', 'Roar', 'Oink']",Biting,0.27097493,Crunch,0.23158021,"Chewing, mastication",0.21448712,Animal,0.19015759,Telephone,0.16965462
XVEflECtfBM,['Roar'],"Roaring cats (lions, tigers)",0.42762002,Animal,0.40864417,Roar,0.39421362,Wild animals,0.35570282,Silence,0.32075667
EWa3Sn05r9s,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.9962304,Animal,0.99085027,Roar,0.99083024,Wild animals,0.9881457,Sound effect,0.0056870207
BB3CCG8SD54,"['Roar', 'Speech', 'Growling', 'Animal']",Speech,0.31677997,"Roaring cats (lions, tigers)",0.2937037,Animal,0.26906866,Roar,0.26856437,Wild animals,0.19915015
AFb4yE7mUXw,"['Roar', 'Music', 'Speech']",Music,0.40798154,Speech,0.118078135,Musical instrument,0.06769408,Didgeridoo,0.06343634,"Roaring cats (lions, tigers)",0.04250433
FMLhPfYb-oY,"['Roar', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.2945283,Speech,0.13800634,Vehicle,0.0933976,"Boat, Water vehicle",0.025433159,"Motorboat, speedboat",0.021195287
KQAR_64a35I,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.5463672,Animal,0.5325878,Roar,0.4823282,Wild animals,0.4707872,Speech,0.15472177
amniAzV2-jM,"['Burping, eructation', 'Roar', 'Speech']","Burping, eructation",0.5900416,Speech,0.16785048,Breathing,0.07878639,Snoring,0.0766817,"Inside, small room",0.03692723
g5FVJveyyVM,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.94523066,Roar,0.9260225,Animal,0.8591692,Wild animals,0.84441054,Sound effect,0.027380493
KQAR_64a35I,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.5463672,Animal,0.5325878,Roar,0.4823282,Wild animals,0.4707872,Speech,0.15472177
g5FVJveyyVM,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.94523066,Roar,0.9260225,Animal,0.8591692,Wild animals,0.84441054,Sound effect,0.027380493
Ofjsr-iU7Vo,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.4927551,Animal,0.44557104,Roar,0.43346792,Wild animals,0.37456638,Silence,0.120201156
U81BlyV26gw,"['Wild animals', 'Roar', 'Grunt', 'Animal']",Animal,0.53228784,"Livestock, farm animals, working animals",0.27574688,"Cattle, bovinae",0.26075748,Moo,0.26012376,"Roaring cats (lions, tigers)",0.1921652
amniAzV2-jM,"['Burping, eructation', 'Roar', 'Speech']","Burping, eructation",0.5900416,Speech,0.16785048,Breathing,0.07878639,Snoring,0.0766817,"Inside, small room",0.03692723
FMLhPfYb-oY,"['Roar', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.2945283,Speech,0.13800634,Vehicle,0.0933976,"Boat, Water vehicle",0.025433159,"Motorboat, speedboat",0.021195287
BR5MDhvcGM8,"['Roar', 'Music']",Music,0.54157627,Animal,0.08425264,Pig,0.04816457,Dog,0.04158754,Oink,0.040574547
KQAR_64a35I,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.5463672,Animal,0.5325878,Roar,0.4823282,Wild animals,0.4707872,Speech,0.15472177
gXkGSc6d0xQ,['Roar'],"Roaring cats (lions, tigers)",0.95660913,Roar,0.93220264,Animal,0.87056625,Wild animals,0.81932783,Grunt,0.053509127
amniAzV2-jM,"['Burping, eructation', 'Roar', 'Speech']","Burping, eructation",0.5900416,Speech,0.16785048,Breathing,0.07878639,Snoring,0.0766817,"Inside, small room",0.03692723
ifGuIUPl1hE,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.60638225,Roar,0.6018928,Wild animals,0.51302385,Animal,0.48540893,Sound effect,0.08262499
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
9aR-uBVtrVA,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.44381648,Wild animals,0.31472203,Bird,0.18391967,"Roaring cats (lions, tigers)",0.12717424,"Domestic animals, pets",0.1132382
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
AFb4yE7mUXw,"['Roar', 'Music', 'Speech']",Music,0.40798154,Speech,0.118078135,Musical instrument,0.06769408,Didgeridoo,0.06343634,"Roaring cats (lions, tigers)",0.04250433
H1ynbvzW0js,"['Wild animals', 'Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.41036668,"Roaring cats (lions, tigers)",0.35573137,Roar,0.30595285,Wild animals,0.2913119,Speech,0.25129458
rsrWBquU8bc,['Roar'],"Roaring cats (lions, tigers)",0.90245676,Roar,0.8770445,Wild animals,0.86007416,Animal,0.83754313,Vehicle,0.044320095
cRT5SWbyA54,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Speech,0.72720146,"Cattle, bovinae",0.02232713,Animal,0.021326616,"Hubbub, speech noise, speech babble",0.02056075,Moo,0.018213464
DCrct29xGEY,"['Wild animals', 'Canidae, dogs, wolves', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.64455146,"Roaring cats (lions, tigers)",0.6107833,Wild animals,0.5509799,Roar,0.5004009,Vehicle,0.10623165
CtP83CWOMwc,"['Roar', 'Speech']",Speech,0.5848599,"Roaring cats (lions, tigers)",0.14494127,Roar,0.138203,Animal,0.123557135,Wild animals,0.11362163
F9bJVVYgFl4,"['Roar', 'Roaring cats (lions, tigers)']","Roaring cats (lions, tigers)",0.60542,Roar,0.59671515,Animal,0.5050274,Wild animals,0.498309,Silence,0.14025941
cRT5SWbyA54,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Speech,0.72720146,"Cattle, bovinae",0.02232713,Animal,0.021326616,"Hubbub, speech noise, speech babble",0.02056075,Moo,0.018213464
HiM0cqYAV7Q,"['Wild animals', 'Roar', 'Squeal', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.8106017,Roar,0.7881065,Animal,0.7305295,Wild animals,0.6782944,Vehicle,0.08062522
H1ynbvzW0js,"['Wild animals', 'Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.41036668,"Roaring cats (lions, tigers)",0.35573137,Roar,0.30595285,Wild animals,0.2913119,Speech,0.25129458
KQAR_64a35I,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.5463672,Animal,0.5325878,Roar,0.4823282,Wild animals,0.4707872,Speech,0.15472177
iZmW9EYzHhI,"['Chewing, mastication', 'Roar', 'Oink']",Biting,0.27097493,Crunch,0.23158021,"Chewing, mastication",0.21448712,Animal,0.19015759,Telephone,0.16965462
_22gJ5kB31k,"['Burping, eructation', 'Roar', 'Growling']",Animal,0.2864975,"Roaring cats (lions, tigers)",0.23110859,Roar,0.22476983,Wild animals,0.16404557,Speech,0.16005003
fWlebvHCMlU,"['Wild animals', 'Roar', 'Animal']","Roaring cats (lions, tigers)",0.5807471,Roar,0.55894864,Animal,0.55764115,Wild animals,0.49370423,Grunt,0.12160959
g5FVJveyyVM,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.94523066,Roar,0.9260225,Animal,0.8591692,Wild animals,0.84441054,Sound effect,0.027380493
1VRZ08sblVw,"['Roar', 'Pig', 'Animal', 'Inside, large room or hall']",Animal,0.22406304,Dog,0.16572513,"Domestic animals, pets",0.16274261,Pig,0.15535125,Oink,0.12669837
Ofjsr-iU7Vo,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.4927551,Animal,0.44557104,Roar,0.43346792,Wild animals,0.37456638,Silence,0.120201156
7OpYEh7weVM,"['Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.37517273,"Roaring cats (lions, tigers)",0.31391355,Roar,0.28343362,Wild animals,0.2501166,"Domestic animals, pets",0.05667721
AFb4yE7mUXw,"['Roar', 'Music', 'Speech']",Music,0.40798154,Speech,0.118078135,Musical instrument,0.06769408,Didgeridoo,0.06343634,"Roaring cats (lions, tigers)",0.04250433
HiM0cqYAV7Q,"['Wild animals', 'Roar', 'Squeal', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.8106017,Roar,0.7881065,Animal,0.7305295,Wild animals,0.6782944,Vehicle,0.08062522
NnrKbNzRNhY,"['Roar', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.28952244,"Domestic animals, pets",0.117719926,Dog,0.11709453,"Outside, rural or natural",0.110005915,"Livestock, farm animals, working animals",0.07225943
lBURqnDnawM,"['Roar', 'Speech']",Speech,0.49916863,Animal,0.059761822,"Outside, rural or natural",0.04276533,"Inside, small room",0.04150955,"Rodents, rats, mice",0.033616524
XIDLRAY7KfQ,"['Roar', 'Roaring cats (lions, tigers)']",Speech,0.27500695,"Roaring cats (lions, tigers)",0.14596267,Music,0.1293306,Roar,0.12918313,Animal,0.10903503
CtP83CWOMwc,"['Roar', 'Speech']",Speech,0.5848599,"Roaring cats (lions, tigers)",0.14494127,Roar,0.138203,Animal,0.123557135,Wild animals,0.11362163
ulpBp7qrOdM,['Roar'],"Roaring cats (lions, tigers)",0.7596255,Roar,0.74445915,Animal,0.7033017,Wild animals,0.6517688,Silence,0.0667227
AKxm4V3OylU,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.74488133,"Roaring cats (lions, tigers)",0.65986985,Roar,0.60428905,Wild animals,0.6023935,"Domestic animals, pets",0.0935418
aUfDxRelPHg,"['Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.2897233,"Roaring cats (lions, tigers)",0.21378243,Roar,0.20355405,Wild animals,0.18987684,Vehicle,0.04672866
JbPNmYKs7P0,"['Roar', None, 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.65382236,Roar,0.6396173,Animal,0.609349,Wild animals,0.588945,Silence,0.17018408
CJ3z2wAyVRM,['Roar'],Music,0.693911,Speech,0.1973087,Hip hop music,0.04548479,Dog,0.014996251,"Domestic animals, pets",0.012284098
NdqUfmbcPBc,"['Roar', 'Music', 'Speech']",Music,0.49579158,Musical instrument,0.16242774,Guitar,0.15479779,Plucked string instrument,0.15451993,Effects unit,0.11030173
NdqUfmbcPBc,"['Roar', 'Music', 'Speech']",Music,0.49579158,Musical instrument,0.16242774,Guitar,0.15479779,Plucked string instrument,0.15451993,Effects unit,0.11030173
BB3CCG8SD54,"['Roar', 'Speech', 'Growling', 'Animal']",Speech,0.31677997,"Roaring cats (lions, tigers)",0.2937037,Animal,0.26906866,Roar,0.26856437,Wild animals,0.19915015
EWa3Sn05r9s,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.9962304,Animal,0.99085027,Roar,0.99083024,Wild animals,0.9881457,Sound effect,0.0056870207
CtP83CWOMwc,"['Roar', 'Speech']",Speech,0.5848599,"Roaring cats (lions, tigers)",0.14494127,Roar,0.138203,Animal,0.123557135,Wild animals,0.11362163
amniAzV2-jM,"['Burping, eructation', 'Roar', 'Speech']","Burping, eructation",0.5900416,Speech,0.16785048,Breathing,0.07878639,Snoring,0.0766817,"Inside, small room",0.03692723
FMLhPfYb-oY,"['Roar', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.2945283,Speech,0.13800634,Vehicle,0.0933976,"Boat, Water vehicle",0.025433159,"Motorboat, speedboat",0.021195287
amniAzV2-jM,"['Burping, eructation', 'Roar', 'Speech']","Burping, eructation",0.5900416,Speech,0.16785048,Breathing,0.07878639,Snoring,0.0766817,"Inside, small room",0.03692723
BR5MDhvcGM8,"['Roar', 'Music']",Music,0.54157627,Animal,0.08425264,Pig,0.04816457,Dog,0.04158754,Oink,0.040574547
NSYSX_7fwag,"['Wild animals', 'Roar', 'Environmental noise', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.688735,"Roaring cats (lions, tigers)",0.59207433,Wild animals,0.584003,Roar,0.55956733,"Outside, rural or natural",0.11052469
NSYSX_7fwag,"['Wild animals', 'Roar', 'Environmental noise', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.688735,"Roaring cats (lions, tigers)",0.59207433,Wild animals,0.584003,Roar,0.55956733,"Outside, rural or natural",0.11052469
avcRRcIRnbY,"['Roar', 'Neigh, whinny', 'Groan']",Silence,0.3669123,"Roaring cats (lions, tigers)",0.26981202,Animal,0.26952845,Roar,0.2687219,Grunt,0.105896816
NSYSX_7fwag,"['Wild animals', 'Roar', 'Environmental noise', 'Roaring cats (lions, tigers)', 'Growling', 'Animal']",Animal,0.688735,"Roaring cats (lions, tigers)",0.59207433,Wild animals,0.584003,Roar,0.55956733,"Outside, rural or natural",0.11052469
ifGuIUPl1hE,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.60638225,Roar,0.6018928,Wild animals,0.51302385,Animal,0.48540893,Sound effect,0.08262499
AKxm4V3OylU,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.74488133,"Roaring cats (lions, tigers)",0.65986985,Roar,0.60428905,Wild animals,0.6023935,"Domestic animals, pets",0.0935418
gXkGSc6d0xQ,['Roar'],"Roaring cats (lions, tigers)",0.95660913,Roar,0.93220264,Animal,0.87056625,Wild animals,0.81932783,Grunt,0.053509127
ZoAfkpmztww,"['Roar', 'Music', 'Inside, large room or hall']",Roar,0.2262998,"Roaring cats (lions, tigers)",0.222837,Vehicle,0.10379239,Animal,0.09718611,Sound effect,0.07675413
NnrKbNzRNhY,"['Roar', 'Roaring cats (lions, tigers)', 'Animal', 'Outside, rural or natural']",Animal,0.28952244,"Domestic animals, pets",0.117719926,Dog,0.11709453,"Outside, rural or natural",0.110005915,"Livestock, farm animals, working animals",0.07225943
CtP83CWOMwc,"['Roar', 'Speech']",Speech,0.5848599,"Roaring cats (lions, tigers)",0.14494127,Roar,0.138203,Animal,0.123557135,Wild animals,0.11362163
gi_wYQIpkoM,"['Snake', 'Hiss']",Silence,0.25016552,Speech,0.1682978,Animal,0.105012655,Snake,0.102823876,Wild animals,0.07887921
V6MjZrdgiPI,"['Snake', 'Hiss']",Speech,0.7211263,Hiss,0.018519288,Snake,0.015802562,Music,0.015285546,Animal,0.007792895
bWw3sAY-ySE,"['Snake', 'Hiss']",Silence,0.6510913,Breathing,0.06595917,Snoring,0.06176255,"Inside, small room",0.03551828,Plop,0.030764425
fzhJ-Fmt-Po,['Snake'],Speech,0.90628463,Conversation,0.020232232,Hiss,0.01760835,"Inside, small room",0.016087007,Snake,0.013250075
fzhJ-Fmt-Po,['Snake'],Speech,0.90628463,Conversation,0.020232232,Hiss,0.01760835,"Inside, small room",0.016087007,Snake,0.013250075
Crv2VsMzfaE,"['Environmental noise', 'Snake', 'Animal']",Environmental noise,0.3700231,Animal,0.30843067,Wild animals,0.23588927,"Outside, rural or natural",0.21597722,Bird,0.16915402
k2bD1uvb7g4,"['Snake', 'Hiss']",Music,0.8799583,Folk music,0.062274814,Percussion,0.027023554,Traditional music,0.026262984,Musical instrument,0.022906132
AH2DR9Z7txY,['Snake'],Animal,0.46666726,Wild animals,0.41097718,Bird,0.36226225,"Bird vocalization, bird call, bird song",0.23045823,"Chirp, tweet",0.16367486
y0DAzXR4O-0,"['Snake', 'Hiss']",Speech,0.62721086,Vehicle,0.1907955,Truck,0.068688445,Motor vehicle (road),0.051677704,Air brake,0.044103973
bWw3sAY-ySE,"['Snake', 'Hiss']",Silence,0.6510913,Breathing,0.06595917,Snoring,0.06176255,"Inside, small room",0.03551828,Plop,0.030764425
sY3jGooS1y8,"['Snake', 'Hiss']",Music,0.33366352,Singing bowl,0.12304151,Whale vocalization,0.07483078,Sonar,0.039209187,Animal,0.032755803
sKMA3i7ULdo,"['Snake', 'Hiss']","Outside, rural or natural",0.26596487,Animal,0.17488252,"Livestock, farm animals, working animals",0.09872715,Fowl,0.060714476,Wild animals,0.05398794
AH2DR9Z7txY,['Snake'],Animal,0.46666726,Wild animals,0.41097718,Bird,0.36226225,"Bird vocalization, bird call, bird song",0.23045823,"Chirp, tweet",0.16367486
Dj0mOeXlGsg,['Snake'],Speech,0.67149925,Music,0.06332153,Rub,0.047262203,Sanding,0.04172743,Filing (rasp),0.032754518
Iiy96BfCOX4,['Snake'],"Inside, small room",0.25287527,Speech,0.14435177,Animal,0.10974859,"Domestic animals, pets",0.07892861,Dog,0.06998299
QDNLD63_ndQ,['Snake'],Speech,0.3494562,"Inside, small room",0.14908269,"Dishes, pots, and pans",0.047757816,Sliding door,0.030763427,Drawer open or close,0.030669283
